"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status","Data_Type"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2017,"RelAbd",6608.85810845155,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2018,"RelAbd",7442.67221234677,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2019,"RelAbd",6341.2082893794,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2020,"RelAbd",10269.2682324469,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2021,"RelAbd",14099.1154743353,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2022,"RelAbd",16203.4029297668,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2023,"RelAbd",13948.9874864456,2359,3170,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",1995,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2000,"AbsAbd",1179.6361973381,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2001,"AbsAbd",2557.81085638656,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2002,"AbsAbd",3946.82568366217,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2003,"AbsAbd",3624.69030727262,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2004,"AbsAbd",2986.47040844298,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2005,"AbsAbd",2051.88705874973,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2006,"AbsAbd",1747.1906161443,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2007,"AbsAbd",2628.41135148187,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2008,"AbsAbd",3194.30657877991,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2009,"AbsAbd",4907.54340936128,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2010,"AbsAbd",5277.06332585196,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2011,"AbsAbd",6513.50025310631,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2012,"AbsAbd",9113.92744963265,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2013,"AbsAbd",9154.79398515279,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2014,"AbsAbd",9177.13907365194,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2015,"AbsAbd",6948.81750045366,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2016,"AbsAbd",8050.78169897038,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2017,"AbsAbd",6608.85810845155,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2018,"AbsAbd",7442.67221234677,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2019,"AbsAbd",6341.2082893794,1000,10000,"Amber","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2020,"AbsAbd",10269.2682324469,1000,10000,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2021,"AbsAbd",14099.1154743353,1000,10000,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2022,"AbsAbd",16203.4029297668,1000,10000,"Green","Abs_Abd"
"CO-07","Coho","Lower Thompson","SpnForAbd_Wild",2023,"AbsAbd",13948.9874864456,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1995,"RelAbd",NA,2692,4975,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1996,"RelAbd",NA,2692,4975,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1997,"RelAbd",NA,2692,4975,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1998,"RelAbd",NA,2692,4975,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1999,"RelAbd",NA,2692,4975,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2000,"RelAbd",8595.55293571895,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2001,"RelAbd",12012.3921862936,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2002,"RelAbd",14799.234033027,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2003,"RelAbd",14927.9491224366,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2004,"RelAbd",11009.374417658,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2005,"RelAbd",6679.54249558904,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2006,"RelAbd",5470.99950074343,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2007,"RelAbd",7295.34358754793,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2008,"RelAbd",6867.06151542707,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2009,"RelAbd",9340.00383389956,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2010,"RelAbd",7324.05875708491,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2011,"RelAbd",9650.54995345535,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2012,"RelAbd",12384.2194099214,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2013,"RelAbd",13723.2435953578,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2014,"RelAbd",11707.5996202296,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2015,"RelAbd",6355.10160696406,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2016,"RelAbd",6477.24672245105,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2017,"RelAbd",8511.45668818356,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2018,"RelAbd",13046.5244341163,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2019,"RelAbd",12603.1333477824,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2020,"RelAbd",16388.8270053204,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2021,"RelAbd",22248.8729929717,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2022,"RelAbd",23775.6313531949,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2023,"RelAbd",23387.9294361989,2692,4975,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1995,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2000,"AbsAbd",8595.55293571895,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2001,"AbsAbd",12012.3921862936,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2002,"AbsAbd",14799.234033027,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2003,"AbsAbd",14927.9491224366,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2004,"AbsAbd",11009.374417658,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2005,"AbsAbd",6679.54249558904,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2006,"AbsAbd",5470.99950074343,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2007,"AbsAbd",7295.34358754793,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2008,"AbsAbd",6867.06151542707,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2009,"AbsAbd",9340.00383389956,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2010,"AbsAbd",7324.05875708491,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2011,"AbsAbd",9650.54995345535,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2012,"AbsAbd",12384.2194099214,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2013,"AbsAbd",13723.2435953578,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2014,"AbsAbd",11707.5996202296,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2015,"AbsAbd",6355.10160696406,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2016,"AbsAbd",6477.24672245105,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2017,"AbsAbd",8511.45668818356,1000,10000,"Amber","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2018,"AbsAbd",13046.5244341163,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2019,"AbsAbd",12603.1333477824,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2020,"AbsAbd",16388.8270053204,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2021,"AbsAbd",22248.8729929717,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2022,"AbsAbd",23775.6313531949,1000,10000,"Green","Abs_Abd"
"CO-09","Coho","North Thompson","SpnForAbd_Wild",2023,"AbsAbd",23387.9294361989,1000,10000,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1995,"RelAbd",NA,2599,3529,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1996,"RelAbd",NA,2599,3529,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1997,"RelAbd",NA,2599,3529,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1998,"RelAbd",NA,2599,3529,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1999,"RelAbd",NA,2599,3529,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2000,"RelAbd",3713.50759178414,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2001,"RelAbd",4873.75407342978,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2002,"RelAbd",6963.75215167765,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2003,"RelAbd",6914.13265351135,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2004,"RelAbd",7582.91623022658,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2005,"RelAbd",4552.25754987466,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2006,"RelAbd",3899.45067871237,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2007,"RelAbd",3566.18066377972,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2008,"RelAbd",5281.0760022037,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2009,"RelAbd",6454.30815784872,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2010,"RelAbd",5775.46715795131,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2011,"RelAbd",4838.55690604598,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2012,"RelAbd",7335.1265776179,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2013,"RelAbd",8245.56601818108,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2014,"RelAbd",6713.77015108057,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2015,"RelAbd",3560.97972666825,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2016,"RelAbd",3712.54903464806,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2017,"RelAbd",3869.24161366163,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2018,"RelAbd",5528.31109853643,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2019,"RelAbd",4526.97857235197,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2020,"RelAbd",7202.69759987265,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2021,"RelAbd",9751.72687173468,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2022,"RelAbd",9830.41553611078,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2023,"RelAbd",9885.96182077125,2599,3529,"Green","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1995,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1996,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1997,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1998,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",1999,"AbsAbd",NA,1000,10000,NA,"Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2000,"AbsAbd",3713.50759178414,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2001,"AbsAbd",4873.75407342978,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2002,"AbsAbd",6963.75215167765,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2003,"AbsAbd",6914.13265351135,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2004,"AbsAbd",7582.91623022658,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2005,"AbsAbd",4552.25754987466,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2006,"AbsAbd",3899.45067871237,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2007,"AbsAbd",3566.18066377972,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2008,"AbsAbd",5281.0760022037,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2009,"AbsAbd",6454.30815784872,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2010,"AbsAbd",5775.46715795131,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2011,"AbsAbd",4838.55690604598,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2012,"AbsAbd",7335.1265776179,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2013,"AbsAbd",8245.56601818108,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2014,"AbsAbd",6713.77015108057,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2015,"AbsAbd",3560.97972666825,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2016,"AbsAbd",3712.54903464806,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2017,"AbsAbd",3869.24161366163,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2018,"AbsAbd",5528.31109853643,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2019,"AbsAbd",4526.97857235197,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2020,"AbsAbd",7202.69759987265,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2021,"AbsAbd",9751.72687173468,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2022,"AbsAbd",9830.41553611078,1000,10000,"Amber","Abs_Abd"
"CO-08","Coho","South Thompson","SpnForAbd_Wild",2023,"AbsAbd",9885.96182077125,1000,10000,"Amber","Abs_Abd"
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1995,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1996,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1997,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1998,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1999,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2000,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2001,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2002,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2003,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2004,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2005,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2006,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2007,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2008,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2009,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2010,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2011,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2012,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2013,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2014,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2015,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2016,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2017,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2018,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2019,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2020,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2021,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2022,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2023,"RelAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1995,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1996,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1997,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1998,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",1999,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2000,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2001,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2002,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2003,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2004,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2005,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2006,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2007,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2008,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2009,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2010,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2011,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2012,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2013,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2014,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2015,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2016,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2017,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2018,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2019,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2020,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2021,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2022,"AbsAbd",NA,NA,NA,NA,NA
"CO-47","Coho","Lower Fraser","SpnForAbd_Wild",2023,"AbsAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",1995,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",1996,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",1997,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",1998,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",1999,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2000,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2001,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2002,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2003,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2004,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2005,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2006,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2007,"RelAbd",NA,NA,NA,NA,NA
"CO-04","Coho","Lillooet","SpnForAbd_Wild",2008,"RelAbd",NA,NA,NA,NA,NA
