"","CU_ID","Species","Stock","Label","Year","Metric","Compare","LBM","UBM","Status","DataType","Value"
"3837","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2002,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3838","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2003,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3839","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2004,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3840","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2005,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3841","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2006,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3842","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2007,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3843","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2008,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3844","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2009,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3845","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2010,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3846","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2011,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3847","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2012,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3848","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2013,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3849","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2014,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3850","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2015,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3851","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2016,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3852","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2017,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3853","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2018,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3854","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2019,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3855","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2020,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3856","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2021,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3857","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2022,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3858","CK-07","Chinook","Maria Slough_SU_0.3","SpnForTrend_Wild",2023,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3859","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1995,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3860","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1996,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3861","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1997,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3862","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1998,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3863","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1999,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3864","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2000,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3865","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2001,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3866","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2002,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3867","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2003,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3868","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2004,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3869","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2005,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3870","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2006,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3871","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2007,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3872","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2008,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3873","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2009,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3874","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2010,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3875","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2011,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3876","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2012,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3877","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2013,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3878","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2014,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3879","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3880","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"LongTrend",62,50,75,"Amber","Rel_Idx",62
"3881","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"LongTrend",43,50,75,"Red","Rel_Idx",43
"3882","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"LongTrend",36,50,75,"Red","Rel_Idx",36
"3883","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2019,"LongTrend",69,50,75,"Amber","Rel_Idx",69
"3884","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2020,"LongTrend",106,50,75,"Green","Rel_Idx",106
"3885","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2021,"LongTrend",118,50,75,"Green","Rel_Idx",118
"3886","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2022,"LongTrend",178,50,75,"Green","Rel_Idx",178
"3887","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2023,"LongTrend",262,50,75,"Green","Rel_Idx",262
"3888","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1995,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3889","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1996,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3890","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1997,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3891","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1998,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3892","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1999,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3893","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2000,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3894","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2001,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3895","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2002,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3896","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2003,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3897","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2004,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3898","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2005,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3899","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2006,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3900","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2007,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3901","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2008,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3902","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2009,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3903","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2010,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3904","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2011,"PercChange",-85.6206,-25,-15,"Red","Rel_Idx",-85.6206
"3905","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2012,"PercChange",-55.6016,-25,-15,"Red","Rel_Idx",-55.6016
"3906","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2013,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3907","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2014,"PercChange",-87.185,-25,-15,"Red","Rel_Idx",-87.185
"3908","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"PercChange",-82.4676,-25,-15,"Red","Rel_Idx",-82.4676
"3909","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"PercChange",-58.3289,-25,-15,"Red","Rel_Idx",-58.3289
"3910","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"PercChange",16.3377,-25,-15,"Green","Rel_Idx",16.3377
"3911","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"PercChange",235.8781,-25,-15,"Green","Rel_Idx",235.8781
"3912","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2019,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3913","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2020,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3914","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2021,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3915","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2022,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
"3916","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2023,"PercChange",842.8814,-25,-15,"Green","Rel_Idx",842.8814
"3917","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1995,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3918","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1996,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3919","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1997,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3920","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1998,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3921","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1999,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3922","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2000,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3923","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2001,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3924","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2002,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3925","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2003,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3926","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2004,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3927","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2005,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3928","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2006,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3929","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2007,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3930","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2008,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3931","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2009,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3932","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2010,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3933","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2011,"ProbDeclBelowLBM",86.5,NA,NA,NA,"Rel_Idx",86.5
"3934","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2012,"ProbDeclBelowLBM",63.3333,NA,NA,NA,"Rel_Idx",63.3333
"3935","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2013,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3936","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2014,"ProbDeclBelowLBM",88.0333,NA,NA,NA,"Rel_Idx",88.0333
"3937","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",83.9,NA,NA,NA,"Rel_Idx",83.9
"3938","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",65.6667,NA,NA,NA,"Rel_Idx",65.6667
"3939","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",37.4667,NA,NA,NA,"Rel_Idx",37.4667
"3940","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",10.6667,NA,NA,NA,"Rel_Idx",10.6667
"3941","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2019,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3942","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2020,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3943","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2021,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3944","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2022,"ProbDeclBelowLBM",NA,NA,NA,NA,"Rel_Idx",NA
"3945","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2023,"ProbDeclBelowLBM",0.7667,NA,NA,NA,"Rel_Idx",0.7667
"3946","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1995,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3947","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1996,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3948","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1997,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3949","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1998,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3950","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",1999,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3951","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2000,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3952","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2001,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3953","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2002,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3954","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2003,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3955","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2004,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3956","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2005,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3957","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2006,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3958","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2007,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3959","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2008,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3960","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2009,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3961","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2010,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3962","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2011,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3963","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2012,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3964","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2013,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3965","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2014,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3966","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2015,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3967","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2016,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3968","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2017,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3969","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2018,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3970","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2019,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3971","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2020,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3972","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2021,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3973","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2022,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3974","CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3","SpnForTrend_Wild",2023,"Percentile",NA,0.25,0.5,NA,"Rel_Idx",NA
"3975","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1995,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3976","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1996,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3977","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1997,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3978","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1998,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3979","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1999,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3980","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2000,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3981","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2001,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3982","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2002,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3983","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2003,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3984","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2004,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3985","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2005,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3986","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2006,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3987","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2007,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3988","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2008,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3989","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2009,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3990","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2010,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3991","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2011,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3992","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2012,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3993","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2013,"LongTrend",NA,50,75,NA,"Rel_Idx",NA
"3994","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2014,"LongTrend",60,50,75,"Amber","Rel_Idx",60
"3995","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2015,"LongTrend",56,50,75,"Amber","Rel_Idx",56
"3996","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2016,"LongTrend",45,50,75,"Red","Rel_Idx",45
"3997","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2017,"LongTrend",43,50,75,"Red","Rel_Idx",43
"3998","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2018,"LongTrend",46,50,75,"Red","Rel_Idx",46
"3999","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2019,"LongTrend",52,50,75,"Amber","Rel_Idx",52
"4000","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2020,"LongTrend",43,50,75,"Red","Rel_Idx",43
"4001","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2021,"LongTrend",47,50,75,"Red","Rel_Idx",47
"4002","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2022,"LongTrend",57,50,75,"Amber","Rel_Idx",57
"4003","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",2023,"LongTrend",73,50,75,"Amber","Rel_Idx",73
"4004","CK-09","Chinook","Middle Fraser River-Portage_FA_1.3","SpnForTrend_Wild",1995,"PercChange",NA,-25,-15,NA,"Rel_Idx",NA
